CALLS_OI,CALLS_Chng in OI,CALLS_Volume,CALLS_IV,CALLS_LTP,CALLS_Net Chng,Strike Price,PUTS_OI,PUTS_Chng in OI,PUTS_Volume,PUTS_IV,PUTS_LTP,PUTS_Net Chng,CALLS_Ask Price,CALLS_Ask Qty,CALLS_Bid Price,CALLS_Bid Qty,PUTS_Ask Price,PUTS_Ask Qty,PUTS_Bid Price,PUTS_Bid Qty,CALLS_Chart,PUTS_Chart,Company_name,ltp,lot_size
0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,850.0,0.0,0.0,0.0,0.0,0.0,0.0,AARTIIND,1001.9,850
0.0,0.0,0.0,0.0,0.0,0.0,18000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.75,50.0,0.0,0.0,ABBOTINDIA,19227.25,25
0.0,0.0,0.0,0.0,0.0,0.0,18250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.4,50.0,0.0,0.0,ABBOTINDIA,19227.25,25
0.0,0.0,0.0,0.0,0.0,0.0,18500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.8,50.0,0.0,0.0,ABBOTINDIA,19227.25,25
0.0,0.0,0.0,0.0,0.0,0.0,18750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.05,50.0,0.0,0.0,ABBOTINDIA,19227.25,25
0.0,0.0,0.0,0.0,0.0,0.0,19000.0,0.0,0.0,0.0,0.0,0.0,0.0,1993.55,50.0,400.05,50.0,1299.95,75.0,312.95,50.0,0.0,0.0,ABBOTINDIA,19227.25,25
0.0,0.0,0.0,0.0,0.0,0.0,19250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.1,50.0,0.0,0.0,ABBOTINDIA,19227.25,25
0.0,0.0,0.0,0.0,0.0,0.0,19500.0,0.0,0.0,0.0,0.0,0.0,0.0,994.25,25.0,443.35,50.0,0.0,0.0,511.9,50.0,0.0,0.0,ABBOTINDIA,19227.25,25
0.0,0.0,0.0,0.0,0.0,0.0,19750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647.45,50.0,0.0,0.0,ABBOTINDIA,19227.25,25
0.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,770.7,25.0,246.6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,ABBOTINDIA,19227.25,25
0.0,0.0,0.0,0.0,0.0,0.0,20500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,ABBOTINDIA,19227.25,25
0.0,0.0,0.0,0.0,0.0,0.0,20750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.45,1000.0,0.0,0.0,ABBOTINDIA,19227.25,25
0.0,0.0,0.0,0.0,0.0,0.0,21000.0,0.0,0.0,0.0,0.0,0.0,0.0,525.75,25.0,56.9,50.0,0.0,0.0,1222.55,1000.0,0.0,0.0,ABBOTINDIA,19227.25,25
0.0,0.0,0.0,0.0,0.0,0.0,21250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1459.25,1000.0,0.0,0.0,ABBOTINDIA,19227.25,25
0.0,0.0,0.0,0.0,0.0,0.0,21500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.95,25.0,0.0,0.0,1696.75,1000.0,0.0,0.0,ABBOTINDIA,19227.25,25
0.0,0.0,0.0,0.0,0.0,0.0,21750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1935.05,1000.0,0.0,0.0,ABBOTINDIA,19227.25,25
0.0,0.0,0.0,0.0,0.0,0.0,22000.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,25.0,11.0,25.0,0.0,0.0,2172.55,1000.0,0.0,0.0,ABBOTINDIA,19227.25,25
0.0,0.0,0.0,0.0,0.0,0.0,22250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2422.5,1000.0,0.0,0.0,ABBOTINDIA,19227.25,25
