company,expiry date,strike price,stock price,margin,iscall,lot,call ltp,call bid price,call bid quantity,put ltp,put bid price,put bid quantity,percentage change in price,% margin
SRTRANSFIN,MAR+25+2021,900.0,1434.65,147320.0,P,800,0.0,477.35,18400.0,0.0,0.2,4000.0,-37.26692921618513,0.0
SHREECEM,MAR+25+2021,26000.0,28150.15,206581.0,P,50,0.0,1780.3,1150.0,0.0,0.0,0.0,-7.638147576478282,0.0
SHREECEM,MAR+25+2021,25750.0,28150.15,196179.5,P,50,0.0,1975.35,1150.0,0.0,0.0,0.0,-8.52624231131984,0.0
SHREECEM,MAR+25+2021,25500.0,28150.15,187698.5,P,50,0.0,2162.95,1150.0,0.0,0.0,0.0,-9.414337046161393,0.0
SHREECEM,MAR+25+2021,25250.0,28150.15,182183.5,P,50,0.0,2517.4,1150.0,0.0,0.0,0.0,-10.302431781002948,0.0
SHREECEM,MAR+25+2021,25000.0,28150.15,176826.5,P,50,0.0,2739.8,1150.0,0.0,0.0,0.0,-11.190526515844503,0.0
SHREECEM,MAR+25+2021,24750.0,28150.15,171598.0,P,50,0.0,2967.8,1150.0,0.0,0.0,0.0,-12.078621250686057,0.0
SHREECEM,MAR+25+2021,24500.0,28150.15,166480.0,P,50,0.0,3191.0,1150.0,0.0,0.0,0.0,-12.966715985527614,0.0
SHREECEM,MAR+25+2021,24250.0,28150.15,161448.0,P,50,0.0,3319.55,1150.0,0.0,0.0,0.0,-13.854810720369167,0.0
SHREECEM,MAR+25+2021,26250.0,28150.15,217208.0,P,50,0.0,1567.45,100.0,0.0,0.0,0.0,-6.750052841636728,0.0
SHREECEM,MAR+25+2021,24000.0,28150.15,156487.0,P,50,0.0,3867.85,1150.0,0.0,0.0,0.0,-14.742905455210723,0.0
SHREECEM,MAR+25+2021,23500.0,28150.15,146719.5,P,50,0.0,4062.95,1150.0,0.0,0.0,0.0,-16.51909492489383,0.0
SHREECEM,MAR+25+2021,23250.0,28150.15,141888.0,P,50,0.0,4259.9,1150.0,0.0,0.0,0.0,-17.407189659735387,0.0
SHREECEM,MAR+25+2021,23000.0,28150.15,137080.0,P,50,0.0,4765.9,1150.0,0.0,0.0,0.0,-18.295284394576942,0.0
SHREECEM,MAR+25+2021,22750.0,28150.15,132287.5,P,50,0.0,4984.4,1150.0,0.0,0.0,0.0,-19.183379129418498,0.0
SHREECEM,MAR+25+2021,22500.0,28150.15,127512.5,P,50,0.0,5202.9,1150.0,0.0,0.0,0.0,-20.071473864260053,0.0
SHREECEM,MAR+25+2021,22250.0,28150.15,122745.5,P,50,0.0,5421.4,1150.0,0.0,0.0,0.0,-20.95956859910161,0.0
SHREECEM,MAR+25+2021,22000.0,28150.15,117970.5,P,50,0.0,5643.65,1150.0,0.0,0.0,0.0,-21.847663333943164,0.0
SHREECEM,MAR+25+2021,21750.0,28150.15,113237.0,P,50,0.0,5862.15,1150.0,0.0,0.0,0.0,-22.73575806878472,0.0
SHREECEM,MAR+25+2021,23750.0,28150.15,151583.5,P,50,0.0,3825.45,1150.0,0.0,0.0,0.0,-15.631000190052276,0.0
SHREECEM,MAR+25+2021,21500.0,28150.15,108521.0,P,50,0.0,6080.65,1150.0,0.0,0.0,0.0,-23.62385280362627,0.0
SHREECEM,MAR+25+2021,26500.0,28150.15,228052.5,P,50,0.0,1208.25,100.0,0.0,0.0,0.0,-5.861958106795173,0.0
SIEMENS,MAR+25+2021,1000.0,1842.0,20493.0,P,550,0.0,757.7,12650.0,0.0,0.2,4400.0,-45.71118349619978,0.0
SIEMENS,MAR+25+2021,1360.0,1842.0,60445.0,P,550,0.0,445.9,12650.0,0.0,0.25,4400.0,-26.167209554831704,0.0
